player_id,player,squad,comp,nation_code,league_nation,position,position_role,age,min,ninety_mins_played,goals,assists,xg,xag,passes_completed,pass_completion_pct,passes_completed_per90,pabr,take_ons_attempted,take_ons_successful,take_ons_per90,shots,shots_on_target,shots_per90,tackles,tackles_per90,interceptions,interceptions_per90,aerials_won,aerials_won_per90,progressive_carries,progressive_carries_per90,touches_att_third_per90,xt_carry,sprint_count_proxy,accel_count_proxy,ddi_proxy,market_value_m,market_value_source,is_foreign
alberto-dossena-como,Alberto Dossena,Como,Serie A,ITA,ITA,DF,CB,26.0,1137,12.6,0,1,0.5,0.4,583,87.7,46.26984126984127,0.877,4,2,0.15873015873015872,9,3,0.7142857142857143,17,1.3492063492063493,13,1.0317460317460319,43,3.412698412698413,4,0.31746031746031744,1.5873015873015874,0.5952380952380952,0.37,1.75,22.86,20.47,imputed,0
alessandro-buongiorno-napoli,Alessandro Buongiorno,Napoli,Serie A,ITA,ITA,DF,CB,25.0,1350,15.0,1,0,0.8,0.6,842,91.0,56.13333333333333,0.91,2,0,0.0,7,3,0.4666666666666667,25,1.6666666666666667,24,1.6,26,1.7333333333333334,13,0.8666666666666667,2.4,0.75,0.87,2.83,23.0,28.76,imputed,0
alessio-romagnoli-lazio,Alessio Romagnoli,Lazio,Serie A,ITA,ITA,DF,CB,29.0,1028,11.4,0,0,0.7,0.1,617,91.3,54.122807017543856,0.9129999999999999,0,0,0.0,5,2,0.43859649122807015,21,1.8421052631578947,13,1.1403508771929824,32,2.807017543859649,3,0.2631578947368421,2.1052631578947367,0.5482456140350878,0.26,2.24,23.25,14.6,imputed,0
alexsandro-ribeiro-lille,Alexsandro Ribeiro,Lille,Ligue 1,BRA,FRA,DF,CB,25.0,1170,13.0,0,1,0.6,0.1,869,89.7,66.84615384615384,0.897,4,2,0.15384615384615385,6,1,0.46153846153846156,14,1.0769230769230769,16,1.2307692307692308,22,1.6923076923076923,9,0.6923076923076923,3.3076923076923075,0.6346153846153846,0.74,3.65,20.23,26.03,imputed,1
amir-rrahmani-napoli,Amir Rrahmani,Napoli,Serie A,KVX,ITA,DF,CB,30.0,1530,17.0,1,2,1.6,0.5,1068,92.4,62.8235294117647,0.924,2,2,0.11764705882352941,16,1,0.9411764705882353,13,0.7647058823529411,5,0.29411764705882354,58,3.411764705882353,13,0.7647058823529411,3.0588235294117645,0.911764705882353,0.8,3.44,30.47,24.75,imputed,1
andrea-carboni-monza,Andrea Carboni,Monza,Serie A,ITA,ITA,DF,CB,23.0,1141,12.7,0,1,0.1,0.3,475,84.5,37.40157480314961,0.845,3,2,0.15748031496062992,3,0,0.2362204724409449,29,2.283464566929134,16,1.2598425196850394,17,1.3385826771653544,5,0.3937007874015748,4.645669291338583,0.4330708661417323,0.44,4.84,16.38,17.4,imputed,0
anthony-jung-werder-bremen,Anthony Jung,Werder Bremen,Bundesliga,GER,GER,DF,CB,33.0,931,10.3,0,0,0.0,0.1,681,90.3,66.11650485436893,0.903,3,3,0.2912621359223301,0,0,0.0,14,1.3592233009708736,14,1.3592233009708736,15,1.4563106796116503,6,0.5825242718446602,4.757281553398058,0.31553398058252424,0.67,5.05,8.45,6.23,imputed,0
antonio-candela-venezia,Antonio Candela,Venezia,Serie A,ITA,ITA,DF,CB,24.0,917,10.2,0,1,0.3,0.8,272,75.6,26.666666666666668,0.7559999999999999,10,5,0.4901960784313726,5,0,0.4901960784313726,27,2.647058823529412,8,0.7843137254901962,12,1.1764705882352942,11,1.0784313725490198,9.705882352941178,0.9558823529411766,1.23,10.25,32.84,15.23,imputed,0
antonio-raillo-mallorca,Antonio Raillo,Mallorca,La Liga,ESP,ESP,DF,CB,33.0,1587,17.6,1,0,1.1,1.1,736,86.9,41.81818181818181,0.8690000000000001,3,2,0.11363636363636363,15,4,0.8522727272727272,16,0.9090909090909091,22,1.25,68,3.8636363636363633,18,1.0227272727272727,4.545454545454545,1.1931818181818181,1.06,5.06,43.07,9.55,imputed,0
antonio-rüdiger-real-madrid,Antonio Rüdiger,Real Madrid,La Liga,GER,ESP,DF,CB,31.0,1537,17.1,0,0,1.2,0.1,1167,91.9,68.24561403508771,0.919,6,3,0.17543859649122806,16,2,0.935672514619883,13,0.7602339181286549,7,0.4093567251461988,24,1.4035087719298245,12,0.7017543859649122,3.742690058479532,0.8187134502923976,0.75,4.09,26.43,25.0,transfermarkt,1
ardian-ismajli-empoli,Ardian Ismajli,Empoli,Serie A,ALB,ITA,DF,CB,28.0,1530,17.0,0,0,0.0,0.0,522,85.4,30.705882352941178,0.8540000000000001,0,0,0.0,3,0,0.17647058823529413,14,0.8235294117647058,35,2.0588235294117645,51,3.0,1,0.058823529411764705,0.23529411764705882,0.1323529411764706,0.06,0.26,5.0,14.08,imputed,1
armando-izzo-monza,Armando Izzo,Monza,Serie A,ITA,ITA,DF,CB,32.0,1209,13.4,0,1,0.2,0.3,673,88.4,50.223880597014926,0.884,5,4,0.29850746268656714,4,1,0.29850746268656714,23,1.716417910447761,23,1.716417910447761,21,1.5671641791044775,10,0.7462686567164178,4.626865671641791,0.5597014925373134,0.84,5.0,16.87,10.12,imputed,0
arthur-theate-eint-frankfurt,Arthur Theate,Eint Frankfurt,Bundesliga,BEL,GER,DF,CB,24.0,1223,13.6,0,0,0.8,0.4,680,82.7,50.0,0.8270000000000001,3,2,0.14705882352941177,19,3,1.397058823529412,18,1.3235294117647058,21,1.5441176470588236,21,1.5441176470588236,23,1.6911764705882353,7.647058823529412,1.4522058823529413,1.74,8.49,39.93,21.36,imputed,1
bafodé-diakité-lille,Bafodé Diakité,Lille,Ligue 1,FRA,FRA,DF,CB,23.0,1350,15.0,2,1,1.1,0.1,964,93.0,64.26666666666667,0.93,3,3,0.2,7,4,0.4666666666666667,15,1.0,16,1.0666666666666667,34,2.2666666666666666,6,0.4,2.1333333333333333,0.43333333333333335,0.46,2.33,14.13,32.05,imputed,0
benedikt-gimber-heidenheim,Benedikt Gimber,Heidenheim,Bundesliga,GER,GER,DF,CB,27.0,1216,13.5,0,0,0.1,0.3,461,79.9,34.148148148148145,0.799,5,3,0.2222222222222222,3,0,0.2222222222222222,42,3.111111111111111,15,1.1111111111111112,36,2.6666666666666665,5,0.37037037037037035,1.6296296296296295,0.42592592592592593,0.44,1.81,16.81,15.7,imputed,0
berat-djimsiti-atalanta,Berat Djimsiti,Atalanta,Serie A,ALB,ITA,DF,CB,31.0,1121,12.5,0,0,1.3,0.6,608,87.7,48.64,0.877,3,1,0.08,10,2,0.8,29,2.32,23,1.84,39,3.12,10,0.8,6.4,0.94,0.82,6.8,32.72,12.66,imputed,1
botond-balogh-parma,Botond Balogh,Parma,Serie A,HUN,ITA,DF,CB,22.0,1336,14.8,0,1,0.2,0.1,600,90.9,40.54054054054054,0.909,0,0,0.0,2,0,0.13513513513513511,23,1.554054054054054,18,1.2162162162162162,21,1.4189189189189189,7,0.47297297297297297,1.0135135135135134,0.33783783783783783,0.47,1.25,9.46,17.67,imputed,1
brendan-chardonnet-brest,Brendan Chardonnet,Brest,Ligue 1,FRA,FRA,DF,CB,30.0,1170,13.0,1,0,0.5,0.3,537,81.5,41.30769230769231,0.815,0,0,0.0,7,1,0.5384615384615384,19,1.4615384615384615,14,1.0769230769230769,28,2.1538461538461537,6,0.46153846153846156,1.5384615384615385,0.5384615384615384,0.46,1.77,17.69,13.11,imputed,0
calvin-bassey-fulham,Calvin Bassey,Fulham,Premier League,NGA,ENG,DF,CB,24.0,1440,16.0,0,0,0.3,0.1,861,89.5,53.8125,0.895,10,3,0.1875,7,2,0.4375,19,1.1875,7,0.4375,13,0.8125,9,0.5625,2.5625,0.46875,0.62,2.84,13.25,21.93,imputed,1
carl-starfelt-celta-vigo,Carl Starfelt,Celta Vigo,La Liga,SWE,ESP,DF,CB,29.0,1366,15.2,1,0,0.3,0.1,872,93.6,57.36842105263158,0.9359999999999999,0,0,0.0,4,1,0.2631578947368421,20,1.3157894736842106,23,1.5131578947368423,32,2.1052631578947367,2,0.13157894736842105,1.25,0.27960526315789475,0.13,1.32,11.51,20.21,imputed,1
carlens-arcus-angers,Carlens Arcus,Angers,Ligue 1,HAI,FRA,DF,CB,28.0,1171,13.0,0,0,0.0,0.6,439,78.8,33.76923076923077,0.7879999999999999,11,6,0.46153846153846156,0,0,0.0,34,2.6153846153846154,18,1.3846153846153846,18,1.3846153846153846,24,1.8461538461538463,9.846153846153847,1.0384615384615385,1.98,10.77,27.23,14.15,imputed,1
